figure,panel,series,x,y,unit,source_file
fig2_xi_vs_gap_s1,F0,F0|phi0.5_gauss_gon|series7,0.08081609938686987,0.05875428172002284,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_gauss_gon|series8,0.11266116572609917,0.15475328687626422,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_gauss_gon|series9,-0.0995590865382665,0.16327122640412517,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_gauss_gon|series10,0.057162617185339784,0.29270956250949176,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_gauss_gon|series11,-0.07167084622964433,0.14171308330028443,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_gauss_gon|series12,-0.18914866884920414,0.14919393440899897,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_gauss_gon|series13,0.17403151363278907,0.0862122912240495,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_gauss_gon|series14,-0.22437500254670906,0.04689786556229758,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_gauss_gon|series15,0.004318532168599496,0.18625884410198612,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_gauss_gon|series16,-0.06836737287591305,0.22735541475774568,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_gauss_gon|series17,-0.00999638296143903,0.2535813174045447,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_gauss_gon|series18,-0.14680448099404514,-0.1259360552410076,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_gauss_gon|series19,-0.02027941975128077,0.10029011684274125,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_gauss_gon|series20,-0.07348452177945423,0.1869851879366351,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_gauss_gon|series21,-0.11516677672378717,0.13313569284304272,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_gauss_gon|series22,-0.21036244609422955,-0.10860666571717847,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_gauss_gon|series23,-0.09513275080303187,0.10758666681103102,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_gauss_gon|series24,0.04371577719567182,0.16757729925002995,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_gauss_gon|series25,-0.04317626258892038,0.056901024842579195,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_gauss_gon|series26,-0.1675467911072686,0.08903671468156493,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_gauss_gon|series27,-0.12324920274923332,0.06364895603402121,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_gauss_gon|series28,-0.1296625413019471,0.18011499173308687,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_gauss_gon|series29,-0.04658798354511892,0.10756313374887516,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_gauss_gon|series30,-0.1405120745860226,0.33030785922402206,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_gauss_gon|series31,-0.07520338393886511,-0.08407709816522824,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_gauss_gon|series32,-0.02802486487375812,0.17354014340631263,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_gauss_gon|series33,-0.06992637243853866,0.24610368355761403,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_gauss_gon|series34,0.010968207340599709,0.02745826500051818,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_gauss_gon|series35,-0.03948882674876483,-0.10067656416047666,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_gauss_gon|series36,-0.012132425956600173,-0.030215115251911784,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_gauss_gon|series37,0.055162361775025856,0.008145447021665975,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_gauss_gon|series38,-0.02294338233208093,-0.0031372276659896725,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_gauss_gon|series39,-0.09360297924877528,0.08180610865228255,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_goff|series0,0.061074742426052216,0.18577807822945824,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_goff|series1,0.14335340683028644,0.012138601436769703,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_goff|series2,0.04693215281107525,-0.049746022021320835,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_goff|series3,0.09603535592414283,0.110582237609963,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_goff|series4,0.1829263414441029,0.06327892076234609,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_goff|series5,0.11199834263743486,0.10697296919508359,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_goff|series6,-0.15009382890037903,0.0442617257931186,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_goff|series7,0.07128575537288498,0.13026491475398538,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_goff|series8,-0.029524587497752733,0.19585369068013714,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_goff|series9,0.1682197605004433,-0.08351658190397981,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_goff|series10,0.08021457068439491,-0.10590430666351702,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_goff|series11,0.05589497982961413,0.11139147841932062,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_goff|series12,0.2040043029862849,-0.08887309347734262,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_goff|series13,-0.06830140474735315,-0.10296702599474805,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_goff|series14,0.09161152742152455,0.00036160073549584837,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_goff|series15,-0.10573696886655573,0.10401822241154735,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_goff|series16,0.18998082710226993,-0.00020619452183667786,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_goff|series17,0.16818020635514408,-0.010391660855159968,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_goff|series18,0.12336650956211065,-0.1228132832711003,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_goff|series19,0.06703200038265081,-0.09907960480769984,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_goff|series20,0.01568258832584164,0.0819890907224754,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_goff|series21,0.12271180076450361,0.16014387020073184,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_goff|series22,0.22990489199038133,-0.1069503815146643,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_goff|series23,0.15158476446826247,-0.05175228631923301,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_goff|series24,0.04676627209499182,-0.1566981578660539,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_goff|series25,0.03342948853176514,0.15358337533355004,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_goff|series26,0.03455670956727901,-0.010792901043733094,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_goff|series27,0.0710846395557843,0.27227031341283325,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_goff|series28,-0.043333282183448646,0.20219431632748375,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_goff|series29,0.10757359047918154,0.024040793852810882,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_goff|series30,0.21496761666058098,0.1558366374003608,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_goff|series31,0.11847577124860109,-0.05604940476116904,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_goff|series32,0.11911521883287582,0.12009980092307226,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_goff|series33,0.17808125155144217,-0.0013461002700823066,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_goff|series34,0.07418208370717595,0.19476965926629863,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_goff|series35,0.17101039881235658,0.09078010667225667,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_goff|series36,0.10077078094409443,0.014280643526437098,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_goff|series37,0.1633044943899064,-0.014772233840301796,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_goff|series38,0.08208412525378171,0.2841274813016492,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_goff|series39,-0.06048850655633513,-0.056584517936597134,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_gon|series0,0.103528578245202,0.11237751161048504,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_gon|series1,0.13855693792348545,-0.1422216942335408,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_gon|series2,0.16537018662644942,0.1241822406281905,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_gon|series3,0.01182218317485742,0.18714287698828613,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_gon|series4,0.15683931925846462,0.20433668452184617,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_gon|series5,0.09239837043398522,0.4483170040036566,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_gon|series6,0.014975010678388342,-0.07917585226396207,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_gon|series7,0.22196399389017393,0.028479319612756626,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_gon|series8,0.09778371737920431,-0.08826071886201814,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_gon|series9,0.068722576630787,0.10733219523785253,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_gon|series10,0.050177136239261656,0.1800519355145238,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_gon|series11,-0.10632729143155584,0.15838398929268727,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_gon|series12,0.05446075219073581,0.04581963031748559,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_gon|series13,0.03982529228487447,-0.028672543649619353,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_gon|series14,-0.06580534764716604,0.15537451363425925,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_gon|series15,0.028002877398586933,0.16770635519509414,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_gon|series16,0.12597937879403132,0.32509022523143405,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_gon|series17,0.13697364425049496,-0.04852275708500664,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_gon|series18,0.04033994066837193,0.01789623596514578,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_gon|series19,0.20997661825767053,0.29689025438183636,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_gon|series20,0.059151108804910535,0.06431697906734635,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_gon|series21,0.13988299959764605,0.39537840240224864,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_gon|series22,0.033455156685477286,-0.12475210950543603,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_gon|series23,0.2679275405008277,0.07046531965173375,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_gon|series24,-0.02638936319662409,0.010359664806158353,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_gon|series25,-0.05929728865516362,0.2374102314051012,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_gon|series26,0.046866751575362305,0.07774574007798263,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_gon|series27,0.1433006592738566,0.03203230637999277,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_gon|series28,0.044790344432597676,-0.139862090681662,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_gon|series29,0.09698123758559878,0.0709820851325893,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_gon|series30,0.4020241936655825,0.09546950169374169,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_gon|series31,-0.12982570131140833,0.5139075268579778,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_gon|series32,0.026481917503163595,0.025286000624369143,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_gon|series33,0.1942211852161541,-0.07442663014503414,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_gon|series34,-0.02308925620244212,0.15193381328573796,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_gon|series35,0.11383665464544496,0.5986973673829841,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_gon|series36,-0.06867523300830987,-0.013136770356962257,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_gon|series37,0.16647758385533723,0.04493047459014643,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_gon|series38,0.05442453847452664,0.14326885173911053,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t6_gon|series39,0.08020889877360302,0.5510687439609241,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t3.5_goff|series0,0.3006533054698856,0.13582140566602097,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t3.5_goff|series1,0.44743006056578327,0.3611129463621785,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t3.5_goff|series2,0.1654392325279235,0.05707690206271687,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t3.5_goff|series3,0.40220260787530093,0.11244630833198221,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t3.5_goff|series4,0.12824928733377655,0.11248490404620948,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t3.5_goff|series5,0.2222537107187358,0.025596311531919547,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t3.5_goff|series6,0.24691377842568507,0.20440595731396893,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t3.5_goff|series7,0.32893770176324155,0.047497020712672144,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
fig2_xi_vs_gap_s1,F0,F0|phi0.5_t3.5_goff|series8,0.2713159194700647,-0.13622899012817724,x=GPD shape (dimensionless); y=gap ratio (dimensionless),S1_SCORES.csv + S1_DIFFICULTY.csv
